company,occupation,location,edu_ask,scal,detail
['\ue41d东元\ue24a科技实业有限公司'],['管培\ue09c'],['广州 '],"['大专,本科,硕士']",['若干'],"['<div class=""nav-fs"">\n</div>\n', '<div class=""in-detail cutom_font&#xA0;""><p>&#13;\n\t机械、机电、工业设计、电气自动化等相关专业毕业&#13;\n</p>&#13;\n<p>&#13;\n\t中专、大专、本科、硕士应届生&#13;\n</p>&#13;\n<p>&#13;\n\t发展方向：售后专员、机械技术员、机械工程师、电气技术员、电气工程师、机械绘图员、销售经理、驻国外技术支持&#13;\n</p></div>\n\n']"
['\ue41d东元\ue24a科技实业有限公司'],['管培\ue09c'],['广州 '],"['大专,本科,硕士']",['若干'],"['<div class=""nav-fs"">\n</div>\n', '<div class=""in-detail cutom_font&#xA0;""><p>&#13;\n\t机械、机电、工业设计、电气自动化等相关专业毕业&#13;\n</p>&#13;\n<p>&#13;\n\t中专、大专、本科、硕士应届生&#13;\n</p>&#13;\n<p>&#13;\n\t发展方向：售后专员、机械技术员、机械工程师、电气技术员、电气工程师、机械绘图员、销售经理、驻国外技术支持&#13;\n</p></div>\n\n']"
['大童保险销售服务有限公司'],['管培\ue09c-\uf45e力资源方向'],['北京 '],"['本科,硕士']",['若干'],"['<div class=""nav-fs"">\n</div>\n', '<div class=""in-detail cutom_font&#xA0;""><p>&#13;\n\t1.岗位职责：<span/>&#13;\n</p>&#13;\n<p>&#13;\n\t（1）负责公司日常培训、大型会议的组织安排工作；&#13;\n</p>&#13;\n<p>&#13;\n\t（2）\xa0根据发展要求，协助针对各位开展人才招聘和选拔工作；&#13;\n</p>&#13;\n<p>&#13;\n\t（3）根据业绩考核要求，日常追踪考核达成情况，有效实现业绩考核目标；&#13;\n</p>&#13;\n<p>&#13;\n\t（4）负责人员录用、档案管理、员工考勤等日常人事基础工作；&#13;\n</p>&#13;\n<p>&#13;\n\t（5）负责行政日常相工作：访客接待、日常支付、等；&#13;\n</p>&#13;\n<p>&#13;\n\t（6）领导交办的其他工作任务。&#13;\n</p>&#13;\n<p>&#13;\n\t2.任职要求：<span/>&#13;\n</p>&#13;\n<p>&#13;\n\t（1）全日制本科及以上学历，2019年应届毕业生，人力资源专业优先；&#13;\n</p>&#13;\n<p>&#13;\n\t（2）积极主动、热情好学、责任担当、大胆尝试、超越期待；&#13;\n</p>&#13;\n<p>&#13;\n\t（3）具有优秀的逻辑思考和分析能力，十足的进取心，出色的沟通协调能力；&#13;\n</p>&#13;\n<p>&#13;\n\t（4）诚实、正直、拼搏进取，具有优秀的团队合作意识；&#13;\n</p>&#13;\n<p>&#13;\n\t（5）具备学生会社团或社会实践工作经验者优先。&#13;\n</p></div>\n\n']"
['大童保险销售服务有限公司'],['管培\ue09c-英语专业'],['北京 '],"['本科,硕士']",['若干'],"['<div class=""nav-fs"">\n</div>\n', '<div class=""in-detail cutom_font&#xA0;""><p>&#13;\n\t1.岗位职责：<span/>&#13;\n</p>&#13;\n<p>&#13;\n\t（1）负责公司国内外商务会议及日常工作的翻译工作，完成翻译资料的整理管理工作；&#13;\n</p>&#13;\n<p>&#13;\n\t（2）根据公司内外部的需要，进行各项文字的起草、翻译、修改和审核，信息载体的建设及管理，确保信息收集传递的及时性与准确性，满足公司日常经营工作的需要；&#13;\n</p>&#13;\n<p>&#13;\n\t（3）负责公司国外商务工作的联络，包括但不限于电子邮件或电话等信息的回复及沟通；&#13;\n</p>&#13;\n<p>&#13;\n\t（4）负责做好领导的涉外接待、商务谈判，支持领导参加国内外峰会、论坛及其他专项活动，做好会议资料准备、撰写口译和跟进落实公司高层会议、专题研讨会议等会议纪要；&#13;\n</p>&#13;\n<p>&#13;\n\t（5）负责上级部门领导或客户单位领导的接待、参观工作,协助做好与供应商、政府机构等对外部门建立良好的合作关系； <span/>&#13;\n</p>&#13;\n<p>&#13;\n\t（6）熟悉保险行业业务知识并能现场进行同声翻译；&#13;\n</p>&#13;\n<p>&#13;\n\t（7）完成领导交办的其他事项。&#13;\n</p>&#13;\n<p>&#13;\n\t2.任职要求：<span/>&#13;\n</p>&#13;\n<p>&#13;\n\t（1）全日制本科及以上学历，2019年应届毕业生，英语专业；&#13;\n</p>&#13;\n<p>&#13;\n\t（2）英语口语流利，笔译口译能力强，中英文文字表达能力好；&#13;\n</p>&#13;\n<p>&#13;\n\t（3）积极主动、热情好学、责任担当、大胆尝试、超越期待；&#13;\n</p>&#13;\n<p>&#13;\n\t（4）具有优秀的逻辑思考和分析能力，十足的进取心，出色的沟通协调能力；&#13;\n</p>&#13;\n<p>&#13;\n\t（5）诚实、正直、拼搏进取，具有优秀的团队合作意识；&#13;\n</p>&#13;\n（6）具备学生会社团或社会实践工作经验者优先。</div>\n\n']"
['大童保险销售服务有限公司'],['管培\uee11-\ue023力资源方向'],['北京 '],"['本科,硕士']",['若干'],"['<div class=""nav-fs"">\n</div>\n', '<div class=""in-detail cutom_font&#xA0;""><p>&#13;\n\t1.岗位职责：<span/>&#13;\n</p>&#13;\n<p>&#13;\n\t（1）负责公司日常培训、大型会议的组织安排工作；&#13;\n</p>&#13;\n<p>&#13;\n\t（2）\xa0根据发展要求，协助针对各位开展人才招聘和选拔工作；&#13;\n</p>&#13;\n<p>&#13;\n\t（3）根据业绩考核要求，日常追踪考核达成情况，有效实现业绩考核目标；&#13;\n</p>&#13;\n<p>&#13;\n\t（4）负责人员录用、档案管理、员工考勤等日常人事基础工作；&#13;\n</p>&#13;\n<p>&#13;\n\t（5）负责行政日常相工作：访客接待、日常支付、等；&#13;\n</p>&#13;\n<p>&#13;\n\t（6）领导交办的其他工作任务。&#13;\n</p>&#13;\n<p>&#13;\n\t2.任职要求：<span/>&#13;\n</p>&#13;\n<p>&#13;\n\t（1）全日制本科及以上学历，2019年应届毕业生，人力资源专业优先；&#13;\n</p>&#13;\n<p>&#13;\n\t（2）积极主动、热情好学、责任担当、大胆尝试、超越期待；&#13;\n</p>&#13;\n<p>&#13;\n\t（3）具有优秀的逻辑思考和分析能力，十足的进取心，出色的沟通协调能力；&#13;\n</p>&#13;\n<p>&#13;\n\t（4）诚实、正直、拼搏进取，具有优秀的团队合作意识；&#13;\n</p>&#13;\n<p>&#13;\n\t（5）具备学生会社团或社会实践工作经验者优先。&#13;\n</p></div>\n\n']"
['大童保险销售服务有限公司'],['管培\uee11-英语专业'],['北京 '],"['本科,硕士']",['若干'],"['<div class=""nav-fs"">\n</div>\n', '<div class=""in-detail cutom_font&#xA0;""><p>&#13;\n\t1.岗位职责：<span/>&#13;\n</p>&#13;\n<p>&#13;\n\t（1）负责公司国内外商务会议及日常工作的翻译工作，完成翻译资料的整理管理工作；&#13;\n</p>&#13;\n<p>&#13;\n\t（2）根据公司内外部的需要，进行各项文字的起草、翻译、修改和审核，信息载体的建设及管理，确保信息收集传递的及时性与准确性，满足公司日常经营工作的需要；&#13;\n</p>&#13;\n<p>&#13;\n\t（3）负责公司国外商务工作的联络，包括但不限于电子邮件或电话等信息的回复及沟通；&#13;\n</p>&#13;\n<p>&#13;\n\t（4）负责做好领导的涉外接待、商务谈判，支持领导参加国内外峰会、论坛及其他专项活动，做好会议资料准备、撰写口译和跟进落实公司高层会议、专题研讨会议等会议纪要；&#13;\n</p>&#13;\n<p>&#13;\n\t（5）负责上级部门领导或客户单位领导的接待、参观工作,协助做好与供应商、政府机构等对外部门建立良好的合作关系； <span/>&#13;\n</p>&#13;\n<p>&#13;\n\t（6）熟悉保险行业业务知识并能现场进行同声翻译；&#13;\n</p>&#13;\n<p>&#13;\n\t（7）完成领导交办的其他事项。&#13;\n</p>&#13;\n<p>&#13;\n\t2.任职要求：<span/>&#13;\n</p>&#13;\n<p>&#13;\n\t（1）全日制本科及以上学历，2019年应届毕业生，英语专业；&#13;\n</p>&#13;\n<p>&#13;\n\t（2）英语口语流利，笔译口译能力强，中英文文字表达能力好；&#13;\n</p>&#13;\n<p>&#13;\n\t（3）积极主动、热情好学、责任担当、大胆尝试、超越期待；&#13;\n</p>&#13;\n<p>&#13;\n\t（4）具有优秀的逻辑思考和分析能力，十足的进取心，出色的沟通协调能力；&#13;\n</p>&#13;\n<p>&#13;\n\t（5）诚实、正直、拼搏进取，具有优秀的团队合作意识；&#13;\n</p>&#13;\n（6）具备学生会社团或社会实践工作经验者优先。</div>\n\n']"
['\ue810州云来\uec31络科技有限公司'],['初级视频\ue810\uf615\uef21\ue294（应届\uee11均可）'],['广州 '],['大专'],['若干'],"['<div class=""nav-fs"">\n</div>\n', '<div class=""in-detail cutom_font&#xA0;""><p>&#13;\n\t岗位职责：&#13;\n</p>&#13;\n<p>&#13;\n\t1、主要负责公司游戏对外宣传相关的广告制作、剪辑、后期特效制作等；&#13;\n</p>&#13;\n<p>&#13;\n\t2、配合游戏广告项目的策划，根据公司游戏产品和公司形象，独立设计广告视频&#13;\n</p>&#13;\n<p>&#13;\n\t3、对国内外游戏行业有浓厚兴趣，会主动研究探索；&#13;\n</p>&#13;\n<p>&#13;\n\t4、了解并熟悉游戏广告投放及渠道特性。&#13;\n</p>&#13;\n<p>&#13;\n\t<br/>&#13;\n</p>&#13;\n<p>&#13;\n\t岗位要求： （应届生均可）&#13;\n</p>&#13;\n<p>&#13;\n\t1、精通AE软件操作，熟练掌握AE各个特效命令以及trapcode系列插件、光效插件等，并能熟练运用PR、PS等软件&#13;\n</p>&#13;\n<p>&#13;\n\t2、熟悉AE、Premiere、Photoshop、Flash等软件；&#13;\n</p>&#13;\n<p>&#13;\n\t3、对创意游戏广告有钻研进取的态度；&#13;\n</p>&#13;\n<p>&#13;\n\t4、能独立完成15-30秒广告制作；&#13;\n</p>&#13;\n<p>&#13;\n\t5、脑洞大、创意多、可塑性强，具有良好的团队沟通协作能力；&#13;\n</p>&#13;\n<p>&#13;\n\t6、热爱游戏，对不同类型游戏有独特见解者优先；&#13;\n</p>&#13;\n<p>&#13;\n\t7、投递简历时，请附上最具代表的平面、原创广告或视频作品。&#13;\n</p>&#13;\n<p>&#13;\n\t<br/>&#13;\n</p></div>\n\n']"
['\ue810州云来\uec31络科技有限公司'],['游戏\uf036\ue620助理'],['广州 '],['大专'],['若干'],"['<div class=""nav-fs"">\n</div>\n', '<div class=""in-detail cutom_font&#xA0;""><p>&#13;\n\t岗位职责：&#13;\n</p>&#13;\n<p>&#13;\n\t日常负责广告渠道有：百度、腾讯、360、抖音、陌陌、快手、网易、爱奇艺、优酷等视频或图片广告&#13;\n</p>&#13;\n<p>&#13;\n\t1、协助完成市场投放相关事宜，上传游戏广告创意，数据录入，数据监控，合同整理等工作&#13;\n</p>&#13;\n<p>&#13;\n\t2、收集，统计，分析市场数据报表，对数据有一定敏感度&#13;\n</p>&#13;\n<p>&#13;\n\t3、学习市场投放相关知识&#13;\n</p>&#13;\n<p>&#13;\n\t<br/>&#13;\n</p>&#13;\n<p>&#13;\n\t任职要求：&#13;\n</p>&#13;\n<p>&#13;\n\t1，大专及以上学历，专业不限，在校有任职学生会干部者优先；&#13;\n</p>&#13;\n<p>&#13;\n\t2，热爱玩游戏，喜欢游戏行业，致力于往游戏行业发展，对游戏有一定了解&#13;\n</p>&#13;\n<p>&#13;\n\t3，熟练运用word，excel等办公软件&#13;\n</p>&#13;\n<p>&#13;\n\t4，吃苦耐劳，认真负责，有良好的学习能力，有良好的上进心&#13;\n</p>&#13;\n<p>&#13;\n\t<br/>&#13;\n</p></div>\n\n']"
['\ue810州云来\uec31络科技有限公司'],['\ue810\uf615投放助理（应届\uee11）（包餐+弹性上班）'],['广州 '],['大专'],['若干'],"['<div class=""nav-fs"">\n</div>\n', '<div class=""in-detail cutom_font&#xA0;""><p>&#13;\n\t岗位职责：&#13;\n</p>&#13;\n<p>&#13;\n\t1、协助完成市场投放相关事宜，上传广告创意，数据录入，数据监控，合同整理等工作&#13;\n</p>&#13;\n<p>&#13;\n\t2、协助管理手游渠道的广告投放，根据投放数据制定优化策略并执行；&#13;\n</p>&#13;\n<p>&#13;\n\t3、收集，统计，分析市场数据报表，对数据有一定敏感度&#13;\n</p>&#13;\n<p>&#13;\n\t4、学习市场投放相关知识&#13;\n</p>&#13;\n<p>&#13;\n\t日常负责广告渠道有：百度、腾讯、360、抖音、陌陌、快手、网易、爱奇艺、优酷等&#13;\n</p>&#13;\n<p>&#13;\n\t<br/>&#13;\n</p>&#13;\n<p>&#13;\n\t任职要求：&#13;\n</p>&#13;\n<p>&#13;\n\t1，大专及以上学历，专业不限，在校有任职学生会干部者优先；&#13;\n</p>&#13;\n<p>&#13;\n\t2，热爱玩游戏，喜欢游戏行业，致力于往游戏行业发展，对游戏有一定了解&#13;\n</p>&#13;\n<p>&#13;\n\t3，熟练运用word，excel等办公软件&#13;\n</p>&#13;\n<p>&#13;\n\t4，吃苦耐劳，认真负责，有良好的学习能力，有良好的上进心&#13;\n</p>&#13;\n<p>&#13;\n\t<br/>&#13;\n</p></div>\n\n']"
['\ue810州云来\uec31络科技有限公司'],['初级视频\ue810\uf615\uef21\ue294（应届\uee11均可）'],['广州 '],['大专'],['若干'],"['<div class=""nav-fs"">\n</div>\n', '<div class=""in-detail cutom_font&#xA0;""><p>&#13;\n\t岗位职责：&#13;\n</p>&#13;\n<p>&#13;\n\t1、主要负责公司游戏对外宣传相关的广告制作、剪辑、后期特效制作等；&#13;\n</p>&#13;\n<p>&#13;\n\t2、配合游戏广告项目的策划，根据公司游戏产品和公司形象，独立设计广告视频&#13;\n</p>&#13;\n<p>&#13;\n\t3、对国内外游戏行业有浓厚兴趣，会主动研究探索；&#13;\n</p>&#13;\n<p>&#13;\n\t4、了解并熟悉游戏广告投放及渠道特性。&#13;\n</p>&#13;\n<p>&#13;\n\t<br/>&#13;\n</p>&#13;\n<p>&#13;\n\t岗位要求： （应届生均可）&#13;\n</p>&#13;\n<p>&#13;\n\t1、精通AE软件操作，熟练掌握AE各个特效命令以及trapcode系列插件、光效插件等，并能熟练运用PR、PS等软件&#13;\n</p>&#13;\n<p>&#13;\n\t2、熟悉AE、Premiere、Photoshop、Flash等软件；&#13;\n</p>&#13;\n<p>&#13;\n\t3、对创意游戏广告有钻研进取的态度；&#13;\n</p>&#13;\n<p>&#13;\n\t4、能独立完成15-30秒广告制作；&#13;\n</p>&#13;\n<p>&#13;\n\t5、脑洞大、创意多、可塑性强，具有良好的团队沟通协作能力；&#13;\n</p>&#13;\n<p>&#13;\n\t6、热爱游戏，对不同类型游戏有独特见解者优先；&#13;\n</p>&#13;\n<p>&#13;\n\t7、投递简历时，请附上最具代表的平面、原创广告或视频作品。&#13;\n</p>&#13;\n<p>&#13;\n\t<br/>&#13;\n</p></div>\n\n']"
['\ue810州云来\uec31络科技有限公司'],['游戏\uf036\ue620助理'],['广州 '],['大专'],['若干'],"['<div class=""nav-fs"">\n</div>\n', '<div class=""in-detail cutom_font&#xA0;""><p>&#13;\n\t岗位职责：&#13;\n</p>&#13;\n<p>&#13;\n\t日常负责广告渠道有：百度、腾讯、360、抖音、陌陌、快手、网易、爱奇艺、优酷等视频或图片广告&#13;\n</p>&#13;\n<p>&#13;\n\t1、协助完成市场投放相关事宜，上传游戏广告创意，数据录入，数据监控，合同整理等工作&#13;\n</p>&#13;\n<p>&#13;\n\t2、收集，统计，分析市场数据报表，对数据有一定敏感度&#13;\n</p>&#13;\n<p>&#13;\n\t3、学习市场投放相关知识&#13;\n</p>&#13;\n<p>&#13;\n\t<br/>&#13;\n</p>&#13;\n<p>&#13;\n\t任职要求：&#13;\n</p>&#13;\n<p>&#13;\n\t1，大专及以上学历，专业不限，在校有任职学生会干部者优先；&#13;\n</p>&#13;\n<p>&#13;\n\t2，热爱玩游戏，喜欢游戏行业，致力于往游戏行业发展，对游戏有一定了解&#13;\n</p>&#13;\n<p>&#13;\n\t3，熟练运用word，excel等办公软件&#13;\n</p>&#13;\n<p>&#13;\n\t4，吃苦耐劳，认真负责，有良好的学习能力，有良好的上进心&#13;\n</p>&#13;\n<p>&#13;\n\t<br/>&#13;\n</p></div>\n\n']"
['\ue810州云来\uec31络科技有限公司'],['\ue810\uf615投放助理（应届\uee11）（包餐+弹性上班）'],['广州 '],['大专'],['若干'],"['<div class=""nav-fs"">\n</div>\n', '<div class=""in-detail cutom_font&#xA0;""><p>&#13;\n\t岗位职责：&#13;\n</p>&#13;\n<p>&#13;\n\t1、协助完成市场投放相关事宜，上传广告创意，数据录入，数据监控，合同整理等工作&#13;\n</p>&#13;\n<p>&#13;\n\t2、协助管理手游渠道的广告投放，根据投放数据制定优化策略并执行；&#13;\n</p>&#13;\n<p>&#13;\n\t3、收集，统计，分析市场数据报表，对数据有一定敏感度&#13;\n</p>&#13;\n<p>&#13;\n\t4、学习市场投放相关知识&#13;\n</p>&#13;\n<p>&#13;\n\t日常负责广告渠道有：百度、腾讯、360、抖音、陌陌、快手、网易、爱奇艺、优酷等&#13;\n</p>&#13;\n<p>&#13;\n\t<br/>&#13;\n</p>&#13;\n<p>&#13;\n\t任职要求：&#13;\n</p>&#13;\n<p>&#13;\n\t1，大专及以上学历，专业不限，在校有任职学生会干部者优先；&#13;\n</p>&#13;\n<p>&#13;\n\t2，热爱玩游戏，喜欢游戏行业，致力于往游戏行业发展，对游戏有一定了解&#13;\n</p>&#13;\n<p>&#13;\n\t3，熟练运用word，excel等办公软件&#13;\n</p>&#13;\n<p>&#13;\n\t4，吃苦耐劳，认真负责，有良好的学习能力，有良好的上进心&#13;\n</p>&#13;\n<p>&#13;\n\t<br/>&#13;\n</p></div>\n\n']"
['绵阳首创\uf372务咨询有限公司'],['主办\uea50\ue294'],['绵阳 '],['不限'],['\uf4c5人'],"['<div class=""nav-fs"">\n</div>\n', '<div class=""in-detail cutom_font&#xA0;"">任职资格：<br/>&#13;\n1、会计相关专业，大专以上学历；<br/>&#13;\n2、2年以上工作经验，有一般纳税人企业工作经验者优先；<br/>&#13;\n3、认真细致，爱岗敬业，吃苦耐劳，有良好的职业操守；<br/>&#13;\n4、思维敏捷，接受能力强，能独立思考，善于总结工作经验；<br/>&#13;\n5、熟练应用财务及Office办公软件，对金蝶、用友等财务系统有实际操作者优先；<br/>&#13;\n6、具有良好的沟通能力；<br/>&#13;\n7、有会计从业资格证书，同时具备会计初级资格证者优先考虑。<br/>&#13;\n工作时间：9:00-17:30<br/>&#13;\n公司福利：定期团建活动、员工转正过后购买社保、双休，节假日福利，不定期旅游、员工生日福利<br/></div>\n\n']"
['绵阳首创\uf372务咨询有限公司'],['企业顾问'],['绵阳 '],['不限'],['\ue3d0人'],"['<div class=""nav-fs"">\n</div>\n', '<div class=""in-detail cutom_font&#xA0;"">岗位要求：<br/>&#13;\n1、反应敏捷、表达能力强，具有较强的沟通能力及交际技巧，具有亲和力；<br/>&#13;\n2、具备一定的市场分析及判断能力，良好的客户服务意识；<br/>&#13;\n3、有责任心，能承受较大的工作压力；<br/>&#13;\n4、有团队协作精神，善于挑战。<br/>&#13;\n工作时间：早9:00晚5:30<br/>&#13;\n福利待遇：定期团建活动、员工转正过后购买社保、、双休，员工生日福利、节假日福利，不定期旅游，每年调薪制度，高提成激励，高奖金。<br/></div>\n\n']"
['绵阳首创\uf372务咨询有限公司'],['主办\uea50\ue294'],['绵阳 '],['不限'],['\uf4c5人'],"['<div class=""nav-fs"">\n</div>\n', '<div class=""in-detail cutom_font&#xA0;"">任职资格：<br/>&#13;\n1、会计相关专业，大专以上学历；<br/>&#13;\n2、2年以上工作经验，有一般纳税人企业工作经验者优先；<br/>&#13;\n3、认真细致，爱岗敬业，吃苦耐劳，有良好的职业操守；<br/>&#13;\n4、思维敏捷，接受能力强，能独立思考，善于总结工作经验；<br/>&#13;\n5、熟练应用财务及Office办公软件，对金蝶、用友等财务系统有实际操作者优先；<br/>&#13;\n6、具有良好的沟通能力；<br/>&#13;\n7、有会计从业资格证书，同时具备会计初级资格证者优先考虑。<br/>&#13;\n工作时间：9:00-17:30<br/>&#13;\n公司福利：定期团建活动、员工转正过后购买社保、双休，节假日福利，不定期旅游、员工生日福利<br/></div>\n\n']"
['绵阳首创\uf372务咨询有限公司'],['企业顾问'],['绵阳 '],['不限'],['\ue3d0人'],"['<div class=""nav-fs"">\n</div>\n', '<div class=""in-detail cutom_font&#xA0;"">岗位要求：<br/>&#13;\n1、反应敏捷、表达能力强，具有较强的沟通能力及交际技巧，具有亲和力；<br/>&#13;\n2、具备一定的市场分析及判断能力，良好的客户服务意识；<br/>&#13;\n3、有责任心，能承受较大的工作压力；<br/>&#13;\n4、有团队协作精神，善于挑战。<br/>&#13;\n工作时间：早9:00晚5:30<br/>&#13;\n福利待遇：定期团建活动、员工转正过后购买社保、、双休，员工生日福利、节假日福利，不定期旅游，每年调薪制度，高提成激励，高奖金。<br/></div>\n\n']"
['中青旅（上海）国际\uea50议展览有限公司'],['初级文案策划'],['上海 '],"['本科,硕士']",['\ue247人'],"['<div class=""nav-fs"">\n</div>\n', '<div class=""in-detail cutom_font&#xA0;""><p>&#13;\n\t岗位职责：<span><br/>&#13;\n</span>1. 参与企业客户各类活动类创意文案编写工作，准确抓住品牌调性，提炼活动文案；<span><br/>&#13;\n2. </span>配合完成项目执行过程中的相关文案策略撰写和规划性工作；<span><br/>&#13;\n3. </span>参与前期方案形成阶段市场调查、资料采集、方案制作、客户沟通等工作。<span/>&#13;\n</p>&#13;\n<p>&#13;\n\t<strong>任职要求：</strong>&#13;\n</p>&#13;\n<p>&#13;\n\t1.&#13;\n希望你为<span>2020</span>年应届本科及以上学历，若你为广告、新闻、中文、文化产业研究等相关专业毕业，我们将优先考虑；<span/>&#13;\n</p>&#13;\n<p>&#13;\n\t2.&#13;\n希望你具有良好的文字功底，擅长写作，掌握不同风格的文案写作方法，撰稿速度<span/>&#13;\n</p>&#13;\n<p>&#13;\n\t3.&#13;\n希望你具备较强的信息整合与编辑能力，熟练使用<span>OFFICE</span>软件。<span/>&#13;\n</p></div>\n\n']"
['中青旅（上海）国际\uea50议展览有限公司'],['\ue023力资源助理'],['上海 '],"['本科,硕士']",['\uf4c5人'],"['<div class=""nav-fs"">\n</div>\n', '<div class=""in-detail cutom_font&#xA0;""><p>&#13;\n\t岗位职责：<span><br/>&#13;\n</span>1. 参与到校园招聘、校企合作与雇主品牌建设的全流程工作；<span><br/>&#13;\n2. </span>配合完成招聘、培训、企业文化等相关<span>HR</span>项目性工作；<span><br/>&#13;\n3. </span>对接业务部门，了解业务需求，完成业务部门临时性兼职人员招聘；<span/>&#13;\n</p>&#13;\n<p>&#13;\n\t4. 配合完成实习生，兼职人员日常管理工作。<span/>&#13;\n</p>&#13;\n<p>&#13;\n\t<strong>任职要求：</strong>&#13;\n</p>&#13;\n<p>&#13;\n\t1.&#13;\n希望你为<span>2020</span>年应届本科及以上学历，若你为人力资源管理、心理学、劳动与社会保障等相关专业毕业，我们将优先考虑；<span/>&#13;\n</p>&#13;\n<p>&#13;\n\t2.&#13;\n希望你具有良好的沟通协调与执行力，有脑洞，有思想，敢想敢做敢创新；<span/>&#13;\n</p>&#13;\n<p>&#13;\n\t3.&#13;\n如果你有相关<span>HR</span>实习实践经验我们将优先考虑。<span/>&#13;\n</p></div>\n\n']"
['中青旅（上海）国际\uea50议展览有限公司'],['\uea50议项目管理'],"['上海, 杭州 ']","['本科,硕士']",['\uf4c5\ued16人'],"['<div class=""nav-fs"">\n</div>\n', '<div class=""in-detail cutom_font&#xA0;""><p>&#13;\n\t岗位职责：<span/>&#13;\n</p>&#13;\n<p>&#13;\n\t1. 参与企业客户会务、奖励旅游等商务项目，协助部门人员进行大型团队资料整理、客户联络、文档处理等工作；<span/>&#13;\n</p>&#13;\n<p>&#13;\n\t2. 在带教人指导下完成活动方案制订以及客户沟通工作，协助部门与航空公司、地接社、酒店等供应商进行沟通工作；<span/>&#13;\n</p>&#13;\n<p>&#13;\n\t3. 参与大型会议现场服务工作以及活动现场执行工作。<span/>&#13;\n</p>&#13;\n<p>&#13;\n\t<strong>任职要求：</strong>&#13;\n</p>&#13;\n<p>&#13;\n\t1. 希望你为<span> 2020</span>年应届本科及以上学历，专业不限，若是会展、旅游管理、外语类相关专业，我们将优先考虑；<span/>&#13;\n</p>&#13;\n<p>&#13;\n\t2. 希望你熟练操作办公软件及设备，尤其欢迎在校期间担任学生干部或组织过社团工作的你加盟；<span/>&#13;\n</p>&#13;\n<p>&#13;\n\t3. 希望你沟通表达协调能力强，做事认真仔细，抗压能力强，能接受项目性出差与加班。<span/>&#13;\n</p></div>\n\n']"
['中青旅（上海）国际\uea50议展览有限公司'],['旅游产品规划'],['上海 '],['本科'],['\ue3d0人'],"['<div class=""nav-fs"">\n</div>\n', '<div class=""in-detail cutom_font&#xA0;""><p>&#13;\n\t岗位职责：&#13;\n</p>&#13;\n<p>&#13;\n\t1.&#13;\n协助上线、对签证材料做初步的整理审核、线上线下同类产品比较；<span/>&#13;\n</p>&#13;\n<p>&#13;\n\t2.&#13;\n学习了解目的地、航班等相关知识，参加到每期产品培训及考核；<span/>&#13;\n</p>&#13;\n<p>&#13;\n\t3.&#13;\n负责欧洲，美洲，长线自营产品上线，整理一日游，当地参团自营产品上线；<span/>&#13;\n</p>&#13;\n<p>&#13;\n\t4.&#13;\n负责整理客户签证材料，对接落实自由行产品操作细节。<span/>&#13;\n</p>&#13;\n<p>&#13;\n\t任职要求：&#13;\n</p>&#13;\n<p>&#13;\n\t1.&#13;\n2020年应届本科毕业生，旅游管理相关专业，对旅游行业有浓厚兴趣；<span/>&#13;\n</p>&#13;\n<p>&#13;\n\t2.&#13;\n有相关旅游行业实习经验者优先；<span/>&#13;\n</p>&#13;\n<p>&#13;\n\t3.&#13;\n具有良好的沟通协调能力与执行抗压能力。<span/>&#13;\n</p></div>\n\n']"
['中青旅（上海）国际\uea50议展览有限公司'],['初级文案策划'],['上海 '],"['本科,硕士']",['\ue247人'],"['<div class=""nav-fs"">\n</div>\n', '<div class=""in-detail cutom_font&#xA0;""><p>&#13;\n\t岗位职责：<span><br/>&#13;\n</span>1. 参与企业客户各类活动类创意文案编写工作，准确抓住品牌调性，提炼活动文案；<span><br/>&#13;\n2. </span>配合完成项目执行过程中的相关文案策略撰写和规划性工作；<span><br/>&#13;\n3. </span>参与前期方案形成阶段市场调查、资料采集、方案制作、客户沟通等工作。<span/>&#13;\n</p>&#13;\n<p>&#13;\n\t<strong>任职要求：</strong>&#13;\n</p>&#13;\n<p>&#13;\n\t1.&#13;\n希望你为<span>2020</span>年应届本科及以上学历，若你为广告、新闻、中文、文化产业研究等相关专业毕业，我们将优先考虑；<span/>&#13;\n</p>&#13;\n<p>&#13;\n\t2.&#13;\n希望你具有良好的文字功底，擅长写作，掌握不同风格的文案写作方法，撰稿速度<span/>&#13;\n</p>&#13;\n<p>&#13;\n\t3.&#13;\n希望你具备较强的信息整合与编辑能力，熟练使用<span>OFFICE</span>软件。<span/>&#13;\n</p></div>\n\n']"
